x	y	part
508463	127591	VS
508475	127587	VS
508479	127581	VS
508483	127574	VS
508495	127561	VS
508501	127548	VS
508497	127534	VS
508496	127528	VS
508488	127512	VS
508478	127503	VS
508464	127493	VS
508456	127483	VS
508449	127463	VS
508443	127441	VS
508441	127433	VS
508444	127423	VS
508449	127416	VS
508458	127412	VS
508475	127412	VS
508496	127413	VS
508506	127411	VS
508526	127405	VS
508538	127409	VS
508553	127413	VS
508561	127413	VS
508572	127409	VS
508580	127403	VS
508579	127390	VS
508579	127381	VS
508593	127347	VS
508597	127338	VS
508599	127316	VS
508604	127303	VS
508626	127278	VS
508629	127268	VS
508629	127258	VS
508623	127244	VS
508573	127200	VS
508563	127190	VS
508556	127181	VS
508550	127170	VS
508539	127141	VS
508533	127114	VS
508532	127107	VS
508533	127087	VS
508536	127069	VS
508535	127059	VS
508528	127029	VS
508523	127014	VS
508516	127002	VS
508507	126992	VS
508491	126983	VS
508470	126977	VS
508451	126971	VS
508413	126958	VS
508396	126955	VS
508376	126961	VS
508363	126963	VS
508331	126951	VS
508316	126942	VS
508308	126931	VS
508306	126920	VS
508309	126911	VS
508322	126897	VS
508328	126891	VS
508329	126883	VS
508327	126861	VS
508323	126833	VS
508318	126824	VS
508309	126817	VS
508296	126814	VS
508277	126815	VS
508263	126824	VS
508253	126828	VS
508245	126825	VS
508230	126810	VS
508232	126792	VS
508227	126783	VS
508219	126779	VS
508208	126781	VS
508189	126786	VS
508176	126781	VS
508174	126765	VS
508173	126757	VS
508172	126750	VS
508162	126727	VS
508149	126712	VS
508140	126705	VS
508124	126693	VS
508106	126684	VS
508075	126674	VS
508066	126674	VS
508026	126675	VS
508011	126675	VS
507986	126682	VS
507973	126684	VS
507962	126684	VS
507937	126683	VS
507921	126689	VS
507913	126695	VS
507905	126700	VS
507896	126703	VS
507888	126703	VS
507861	126693	VS
507838	126676	VS
507823	126667	VS
507812	126664	VS
507806	126663	VS
507797	126662	VS
507790	126662	VS
507783	126661	VS
507766	126659	VS
507756	126649	VS
507753	126631	VS
507753	126618	VS
507756	126601	VS
507761	126581	VS
507764	126573	VS
507768	126566	VS
507774	126556	VS
507773	126541	VS
507766	126531	VS
507757	126522	VS
507746	126514	VS
507738	126511	VS
507719	126511	VS
507709	126503	VS
507706	126499	VS
507695	126487	VS
507691	126481	VS
507681	126464	VS
507672	126455	VS
507649	126431	VS
507633	126422	VS
507622	126416	VS
507612	126410	VS
507604	126394	VS
507604	126386	VS
507608	126373	VS
507611	126351	VS
507609	126341	VS
507597	126323	VS
507586	126315	VS
507566	126307	VS
507553	126306	VS
507540	126314	VS
507527	126323	VS
507517	126326	VS
507501	126331	VS
507482	126343	VS
507470	126344	VS
507461	126330	VS
507454	126307	VS
507456	126299	VS
507468	126294	VS
507477	126294	VS
507495	126291	VS
507495	126274	VS
507486	126263	VS
507485	126257	VS
507489	126249	VS
507494	126237	VS
507494	126234	VS
507491	126231	VS
507486	126228	VS
507479	126226	VS
507473	126215	VS
507471	126203	VS
507474	126196	VS
507477	126193	VS
507482	126193	VS
507494	126201	VS
507499	126199	VS
507505	126193	VS
507506	126183	VS
507501	126176	VS
507494	126172	VS
507489	126168	VS
507488	126162	VS
507491	126154	VS
507496	126151	VS
507506	126148	VS
507512	126144	VS
507522	126136	VS
507528	126130	VS
507519	126124	VS
507508	126116	VS
507506	126106	VS
507511	126098	VS
507519	126093	VS
507527	126089	VS
507538	126056	VS
507539	126048	VS
507536	126041	VS
507507	126022	VS
507503	126014	VS
507508	125999	VS
507514	125984	VS
507516	125972	VS
507511	125963	VS
507502	125955	VS
507498	125949	VS
507497	125924	VS
507493	125914	VS
507483	125894	VS
507483	125892	VS
507490	125881	VS
507483	125879	VS
507459	125876	VS
507449	125873	VS
507438	125865	VS
507431	125856	VS
507427	125846	VS
507427	125838	VS
507431	125828	VS
507446	125811	VS
507455	125793	VS
507458	125780	VS
507464	125751	VS
507468	125688	VS
507477	125658	VS
507491	125621	VS
507505	125598	VS
507517	125578	VS
507529	125561	VS
507542	125543	VS
507553	125532	VS
507559	125526	VS
507582	125509	VS
507597	125499	VS
507607	125489	VS
507627	125464	VS
507638	125448	VS
507645	125437	VS
507660	125417	VS
507675	125400	VS
507705	125375	VS
507722	125362	VS
507731	125356	VS
507758	125339	VS
507768	125333	VS
507777	125327	VS
507791	125319	VS
507813	125309	VS
507824	125305	VS
507838	125278	VS
507867	125212	VS
507893	125154	VS
507971	124980	VS
508003	124906	VS
508061	124778	VS
508094	124704	VS
508133	124617	VS
508194	124480	VS
508252	124350	VS
508300	124243	VS
508335	124163	VS
508345	124115	VS
508349	124110	VS
508427	124036	VS
508732	123744	VS
509041	123447	VS
509238	123257	VS
509243	123252	VS
509209	123140	VS
509199	123107	VS
509191	123075	VS
509181	123042	VS
509155	122998	VS
509124	122949	VS
509121	122934	VS
509129	122928	VS
509138	122921	VS
509164	122914	VS
509181	122906	VS
509201	122895	VS
509224	122886	VS
509260	122875	VS
509284	122870	VS
509306	122864	VS
509325	122855	VS
509341	122844	VS
509389	122792	VS
509398	122782	VS
509419	122764	VS
509448	122734	VS
509475	122702	VS
509491	122688	VS
509522	122662	VS
509553	122637	VS
509570	122598	VS
509607	122516	VS
509626	122483	VS
509652	122493	VS
509702	122521	VS
509727	122539	VS
509767	122578	VS
509771	122582	VS
509779	122581	VS
509799	122572	VS
509807	122572	VS
509827	122581	VS
509834	122581	VS
509842	122578	VS
509867	122554	VS
509872	122555	VS
509884	122567	VS
509890	122573	VS
509909	122589	VS
509942	122607	VS
509954	122614	VS
509958	122617	VS
509973	122625	VS
510000	122635	VS
510018	122641	VS
510028	122643	VS
510039	122646	VS
510049	122650	VS
510065	122657	VS
510072	122660	VS
510085	122666	VS
510112	122679	VS
510122	122686	VS
510131	122693	VS
510136	122697	VS
510151	122713	VS
510161	122715	VS
510178	122722	VS
510206	122734	VS
510223	122748	VS
510227	122756	VS
510230	122766	VS
510244	122774	VS
510250	122784	VS
510264	122792	VS
510287	122794	VS
510297	122799	VS
510312	122809	VS
510337	122817	VS
510345	122820	VS
510387	122838	VS
510393	122839	VS
510492	122876	VS
510513	122858	VS
510521	122868	VS
510528	122873	VS
510542	122875	VS
510561	122876	VS
510576	122881	VS
510589	122890	VS
510539	122999	VS
510714	123113	VS
510795	123132	VS
510977	123188	VS
511062	123262	VS
510926	123384	VS
510986	123421	VS
511004	123432	VS
511066	123471	VS
511093	123488	VS
511168	123534	VS
511195	123566	VS
511227	123604	VS
511304	123692	VS
511421	123820	VS
511459	123890	VS
511486	123940	VS
511531	124022	VS
511547	124051	VS
511555	124112	VS
511585	124153	VS
511619	124207	VS
511624	124211	VS
511638	124206	VS
511657	124209	VS
511665	124214	VS
511684	124228	VS
511698	124241	VS
511701	124247	VS
511704	124257	VS
511708	124264	VS
511711	124266	VS
511721	124265	VS
511733	124264	VS
511741	124268	VS
511763	124283	VS
511783	124298	VS
511821	124326	VS
511827	124323	VS
511840	124315	VS
511846	124311	VS
511856	124306	VS
511868	124307	VS
511886	124313	VS
511886	124306	VS
511886	124282	VS
511889	124279	VS
511893	124278	VS
511908	124286	VS
511921	124291	VS
511928	124287	VS
511929	124284	VS
511930	124272	VS
511925	124249	VS
511929	124242	VS
511939	124232	VS
511945	124219	VS
511947	124213	VS
511949	124204	VS
511949	124194	VS
511945	124177	VS
511935	124163	VS
511936	124144	VS
511933	124138	VS
511924	124131	VS
511916	124124	VS
511911	124116	VS
511910	124108	VS
511912	124091	VS
511925	124063	VS
511929	124046	VS
511928	124036	VS
511925	124016	VS
511921	124009	VS
511916	124006	VS
511909	124005	VS
511903	124001	VS
511900	123987	VS
511899	123962	VS
511898	123942	VS
511866	123918	VS
511859	123904	VS
511845	123875	VS
511841	123860	VS
511839	123839	VS
511832	123828	VS
511824	123821	VS
511805	123816	VS
511798	123814	VS
511783	123804	VS
511778	123799	VS
511771	123788	VS
511758	123776	VS
511752	123770	VS
511749	123764	VS
511749	123751	VS
511753	123743	VS
511765	123731	VS
511770	123721	VS
511770	123716	VS
511769	123711	VS
511754	123686	VS
511751	123678	VS
511753	123661	VS
511750	123648	VS
511748	123628	VS
511743	123614	VS
511758	123588	VS
511765	123574	VS
511767	123569	VS
511770	123563	VS
511784	123543	VS
511788	123538	VS
511793	123528	VS
511798	123511	VS
511807	123506	VS
511809	123498	VS
511809	123491	VS
511811	123486	VS
511819	123473	VS
511819	123461	VS
511812	123443	VS
511811	123433	VS
511811	123423	VS
511813	123416	VS
511819	123406	VS
511834	123397	VS
511839	123397	VS
511847	123399	VS
511849	123398	VS
511854	123393	VS
511862	123376	VS
511866	123371	VS
511869	123369	VS
511878	123373	VS
511883	123373	VS
511891	123370	VS
511898	123362	VS
511905	123353	VS
511914	123343	VS
511930	123329	VS
511938	123326	VS
511957	123323	VS
511973	123323	VS
511983	123322	VS
512000	123319	VS
512012	123316	VS
512020	123315	VS
512030	123313	VS
512036	123312	VS
512053	123306	VS
512061	123299	VS
512065	123294	VS
512071	123289	VS
512081	123289	VS
512096	123293	VS
512107	123295	VS
512136	123299	VS
512143	123301	VS
512153	123303	VS
512161	123303	VS
512183	123298	VS
512201	123298	VS
512211	123302	VS
512228	123300	VS
512238	123295	VS
512246	123289	VS
512255	123282	VS
512263	123276	VS
512275	123269	VS
512283	123264	VS
512308	123246	VS
512318	123244	VS
512338	123233	VS
512346	123229	VS
512353	123228	VS
512368	123228	VS
512378	123232	VS
512391	123239	VS
512397	123239	VS
512411	123239	VS
512421	123239	VS
512438	123252	VS
512446	123256	VS
512458	123259	VS
512481	123282	VS
512495	123291	VS
512509	123300	VS
512512	123305	VS
512523	123319	VS
512544	123331	VS
512562	123353	VS
512573	123353	VS
512582	123352	VS
512592	123350	VS
512606	123347	VS
512621	123347	VS
512633	123351	VS
512643	123354	VS
512653	123366	VS
512675	123385	VS
512693	123404	VS
512699	123409	VS
512710	123415	VS
512729	123419	VS
512744	123420	VS
512757	123418	VS
512767	123418	VS
512774	123419	VS
512784	123417	VS
512790	123416	VS
512796	123415	VS
512800	123414	VS
512819	123411	VS
512827	123411	VS
512844	123418	VS
512852	123418	VS
512862	123416	VS
512869	123413	VS
512877	123410	VS
512886	123406	VS
512897	123402	VS
512905	123400	VS
512917	123397	VS
512924	123396	VS
512939	123389	VS
512947	123385	VS
512955	123380	VS
512927	123351	VS
512886	123326	VS
512873	123315	VS
512865	123304	VS
512856	123274	VS
512858	123266	VS
512850	123256	VS
512829	123235	VS
512804	123198	VS
512800	123182	VS
512804	123122	VS
512801	123104	VS
512793	123078	VS
512767	123050	VS
512752	123031	VS
512732	122999	VS
512712	122953	VS
512660	122881	VS
512633	122847	VS
512652	122833	VS
512672	122826	VS
512725	122805	VS
512738	122799	VS
512753	122793	VS
512778	122786	VS
512790	122781	VS
512808	122775	VS
512819	122768	VS
512836	122752	VS
512846	122738	VS
512862	122732	VS
512875	122726	VS
512909	122708	VS
512914	122705	VS
512920	122690	VS
512919	122680	VS
512904	122620	VS
512898	122574	VS
512889	122521	VS
512879	122490	VS
512865	122446	VS
512857	122412	VS
512862	122412	VS
512862	122396	VS
512869	122355	VS
512878	122346	VS
512890	122316	VS
512893	122303	VS
512899	122272	VS
512902	122221	VS
512914	122210	VS
512945	122179	VS
512955	122164	VS
512958	122146	VS
512959	122102	VS
512962	122078	VS
512965	122056	VS
512974	122020	VS
512965	121999	VS
512956	121990	VS
512945	121967	VS
512904	121888	VS
512876	121849	VS
512845	121797	VS
512812	121731	VS
512776	121663	VS
512739	121594	VS
512717	121555	VS
512712	121541	VS
512687	121505	VS
512680	121482	VS
512587	121324	VS
512550	121270	VS
512440	121135	VS
512378	121052	VS
512337	120980	VS
512334	120975	VS
512199	120703	VS
512047	120418	VS
511910	120196	VS
511868	120127	VS
511831	120058	VS
511823	120043	VS
511773	119984	VS
511736	119942	VS
511712	119928	VS
511658	119895	VS
511636	119883	VS
511573	119852	VS
511531	119827	VS
511480	119798	VS
511428	119772	VS
511385	119749	VS
511349	119730	VS
511322	119710	VS
511304	119690	VS
511280	119659	VS
511257	119629	VS
511234	119601	VS
511205	119575	VS
511175	119553	VS
511106	119502	VS
511062	119468	VS
511000	119421	VS
510942	119379	VS
510913	119356	VS
510864	119314	VS
510802	119264	VS
510727	119207	VS
510714	119197	VS
510661	119156	VS
510615	119117	VS
510562	119075	VS
510523	119043	VS
510470	118997	VS
510436	118967	VS
510400	118930	VS
510373	118905	VS
510359	118895	VS
510345	118888	VS
510318	118880	VS
510269	118862	VS
510219	118845	VS
510167	118831	VS
510101	118818	VS
510061	118812	VS
510011	118797	VS
509967	118785	VS
509887	118762	VS
509863	118755	VS
509852	118751	VS
509835	118743	VS
509805	118724	VS
509772	118704	VS
509730	118686	VS
509689	118676	VS
509670	118683	VS
509666	118686	VS
509642	118701	VS
509629	118706	VS
509616	118708	VS
509562	118702	VS
509532	118691	VS
509515	118679	VS
509483	118650	VS
509472	118643	VS
509416	118617	VS
509402	118611	VS
509364	118597	VS
509343	118591	VS
509318	118587	VS
509302	118588	VS
509285	118582	VS
509278	118573	VS
509263	118562	VS
509241	118544	VS
509225	118533	VS
509196	118519	VS
509164	118505	VS
509137	118492	VS
509081	118460	VS
509050	118443	VS
509015	118425	VS
508985	118411	VS
508965	118400	VS
508934	118386	VS
508905	118372	VS
508865	118355	VS
508836	118343	VS
508821	118340	VS
508790	118332	VS
508761	118324	VS
508732	118310	VS
508721	118302	VS
508706	118290	VS
508685	118267	VS
508657	118235	VS
508645	118221	VS
508638	118215	VS
508632	118211	VS
508627	118212	VS
508622	118215	VS
508615	118219	VS
508605	118224	VS
508597	118227	VS
508591	118225	VS
508583	118219	VS
508572	118205	VS
508543	118175	VS
508512	118142	VS
508492	118118	VS
508470	118089	VS
508451	118067	VS
508422	118032	VS
508399	118005	VS
508378	117985	VS
508357	117970	VS
508316	117945	VS
508253	117906	VS
508215	117872	VS
508204	117862	VS
508202	117854	VS
508203	117845	VS
508207	117836	VS
508219	117819	VS
508230	117800	VS
508230	117781	VS
508225	117758	VS
508167	117777	VS
508132	117786	VS
508131	117777	VS
508093	117784	VS
508063	117794	VS
508042	117808	VS
508025	117822	VS
507990	117852	VS
507973	117861	VS
507975	117883	VS
507972	117892	VS
507964	117912	VS
507914	117942	VS
507894	117951	VS
507869	117966	VS
507859	117976	VS
507872	117871	VS
507893	117754	VS
507873	117751	VS
507861	117748	VS
507849	117746	VS
507837	117743	VS
507799	117744	VS
507784	117737	VS
507769	117734	VS
507765	117738	VS
507763	117745	VS
507759	117747	VS
507753	117746	VS
507746	117740	VS
507740	117737	VS
507733	117737	VS
507725	117729	VS
507726	117725	VS
507731	117716	VS
507730	117712	VS
507723	117712	VS
507714	117718	VS
507696	117726	VS
507688	117726	VS
507683	117729	VS
507691	117734	VS
507705	117746	VS
507708	117753	VS
507708	117755	VS
507706	117757	VS
507697	117760	VS
507688	117757	VS
507685	117755	VS
507679	117752	VS
507666	117745	VS
507661	117744	VS
507648	117744	VS
507642	117740	VS
507640	117735	VS
507634	117722	VS
507630	117723	VS
507629	117728	VS
507630	117736	VS
507630	117745	VS
507625	117747	VS
507615	117748	VS
507593	117739	VS
507580	117741	VS
507572	117746	VS
507564	117748	VS
507557	117748	VS
507552	117751	VS
507551	117755	VS
507553	117760	VS
507561	117772	VS
507564	117778	VS
507560	117788	VS
507557	117791	VS
507549	117795	VS
507542	117792	VS
507533	117785	VS
507524	117778	VS
507519	117778	VS
507513	117777	VS
507476	117778	VS
507449	117778	VS
507435	117780	VS
507420	117782	VS
507410	117784	VS
507397	117790	VS
507393	117796	VS
507366	117822	VS
507351	117835	VS
507342	117841	VS
507338	117843	VS
507328	117851	VS
507324	117856	VS
507320	117862	VS
507315	117868	VS
507301	117882	VS
507288	117887	VS
507273	117891	VS
507253	117893	VS
507246	117893	VS
507242	117895	VS
507240	117898	VS
507241	117907	VS
507240	117928	VS
507235	117933	VS
507224	117933	VS
507218	117931	VS
507206	117931	VS
507196	117933	VS
507175	117934	VS
507156	117935	VS
507148	117933	VS
507133	117930	VS
507118	117924	VS
507104	117920	VS
507091	117923	VS
507083	117926	VS
507069	117927	VS
507058	117928	VS
507044	117929	VS
507029	117931	VS
507019	117930	VS
507013	117926	VS
507007	117918	VS
507001	117906	VS
506995	117894	VS
506990	117886	VS
506984	117882	VS
506980	117879	VS
506976	117879	VS
506972	117881	VS
506965	117884	VS
506957	117887	VS
506945	117890	VS
506938	117890	VS
506932	117888	VS
506926	117884	VS
506920	117875	VS
506916	117869	VS
506905	117853	VS
506892	117838	VS
506879	117823	VS
506859	117797	VS
506857	117791	VS
506856	117781	VS
506858	117771	VS
506854	117767	VS
506842	117763	VS
506832	117761	VS
506825	117757	VS
506816	117750	VS
506812	117746	VS
506803	117733	VS
506797	117725	VS
506793	117718	VS
506781	117710	VS
506766	117708	VS
506760	117725	VS
506749	117728	VS
506742	117729	VS
506733	117725	VS
506726	117716	VS
506719	117708	VS
506716	117700	VS
506717	117690	VS
506730	117663	VS
506736	117647	VS
506734	117636	VS
506725	117617	VS
506713	117606	VS
506706	117603	VS
506695	117604	VS
506679	117611	VS
506669	117611	VS
506645	117604	VS
506635	117602	VS
506624	117604	VS
506615	117607	VS
506607	117608	VS
506578	117603	VS
506553	117600	VS
506546	117597	VS
506544	117595	VS
506542	117591	VS
506542	117588	VS
506541	117576	VS
506549	117556	VS
506560	117535	VS
506575	117509	VS
506576	117501	VS
506574	117498	VS
506567	117498	VS
506550	117506	VS
506541	117507	VS
506530	117500	VS
506514	117487	VS
506494	117472	VS
506483	117463	VS
506469	117452	VS
506463	117451	VS
506456	117452	VS
506450	117454	VS
506430	117470	VS
506410	117482	VS
506403	117483	VS
506394	117483	VS
506385	117479	VS
506359	117455	VS
506347	117443	VS
506330	117442	VS
506317	117437	VS
506311	117433	VS
506299	117414	VS
506288	117393	VS
506283	117378	VS
506279	117372	VS
506272	117367	VS
506262	117367	VS
506233	117366	VS
506226	117364	VS
506217	117360	VS
506207	117352	VS
506190	117346	VS
506167	117345	VS
506148	117328	VS
506126	117321	VS
506131	117315	VS
506120	117309	VS
506103	117308	VS
506098	117307	VS
506094	117305	VS
506090	117299	VS
506090	117284	VS
506086	117282	VS
506077	117276	VS
506070	117269	VS
506067	117260	VS
506066	117241	VS
506067	117229	VS
506089	117196	VS
506098	117188	VS
506103	117176	VS
506110	117148	VS
506109	117141	VS
506107	117129	VS
506104	117114	VS
506098	117110	VS
506092	117110	VS
506086	117111	VS
506069	117114	VS
506041	117115	VS
506027	117112	VS
506007	117105	VS
505986	117094	VS
505977	117084	VS
505967	117079	VS
505960	117078	VS
505953	117078	VS
505925	117074	VS
505901	117067	VS
505890	117066	VS
505873	117070	VS
505864	117073	VS
505857	117077	VS
505829	117096	VS
505818	117098	VS
505813	117096	VS
505803	117087	VS
505801	117076	VS
505801	117067	VS
505802	117061	VS
505805	117050	VS
505810	117035	VS
505807	117026	VS
505801	117022	VS
505792	117015	VS
505783	117009	VS
505773	117009	VS
505766	117014	VS
505759	117020	VS
505753	117024	VS
505739	117017	VS
505732	117008	VS
505727	116998	VS
505728	116979	VS
505730	116976	VS
505729	116966	VS
505723	116956	VS
505723	116953	VS
505720	116948	VS
505710	116941	VS
505700	116934	VS
505693	116925	VS
505691	116921	VS
505688	116915	VS
505686	116907	VS
505682	116894	VS
505677	116883	VS
505668	116876	VS
505660	116867	VS
505658	116860	VS
505658	116852	VS
505653	116830	VS
505651	116802	VS
505649	116794	VS
505642	116782	VS
505639	116764	VS
505642	116749	VS
505642	116739	VS
505637	116726	VS
505628	116706	VS
505624	116700	VS
505614	116689	VS
505609	116684	VS
505596	116672	VS
505583	116664	VS
505575	116663	VS
505559	116661	VS
505553	116661	VS
505546	116659	VS
505541	116656	VS
505535	116654	VS
505520	116655	VS
505514	116653	VS
505510	116648	VS
505493	116607	VS
505488	116590	VS
505489	116581	VS
505481	116566	VS
505472	116559	VS
505460	116557	VS
505446	116559	VS
505442	116562	VS
