locality	valid	xkoord	ykoord	year	locality_name	masl	drainage	river_category	river_name	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km
614267	zero	614000	267562	2014	Birsfelden	250	RHEIN	Fluss	Rhein	9	9475	35943445505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.012578616	0	0.333333333	0.150943396	0.005042017	0.020168067	0	0.391596639	0.077310924	0.038262373	0.042119166	0.075873202	0	0.361021426	0.017757558	0.072270721	0.135333199	0.140567747	0	0.212764244	0.008173948	0.265632461	0.211207607	0.172272086	0.025955106	0.056833831	0.02564175	0.393280706	0.154707073	0.156381671	0.066406287	0.03816312	0.02058239	0.382125611
620091	zero	620000	91435	2014	Zermatt	2873	RHONE	Bach	NA	2	250212	3990690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.007462687	0	0	0	0	0.002824859	0	0	0	0	0	0.001282051	0.060734423	0	0	0	0	0.001272265	0.060734423	0	0	0	0	0.001272265	0.060734423	0	0	0	0	0.001272265	0.207058588
620211	valid	620000	211777	2014	Rueegsau	678	RHEIN	Bach	NA	3	190293	2359307	1.20	NA	2_medium	2_medium	10	no	NA	3.00	3.00	NA	NA	2_medium	1_no	2_medium	1_no	3_high	1_no	1_no	2_medium	1_no	1_no	3_high_impacted	0.3	0.175	0	0.025	0	0.345454545	0.136363636	0	0.018181818	0	1	0.345188285	0.142259414	0	0.012552301	0	1	0.347107438	0.140495868	0	0.012396694	0	1	0.347107438	0.140495868	0	0.012396694	0	1	0.347107438	0.140495868	0	0.012396694	0	0.689729323
620251	valid	620000	252000	2014	Ziefen	506	RHEIN	Bach	NA	2	36130	1333002	1.20	NA	2_medium	3_high	0	no	NA	1.50	1.50	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.156716418	0.328358209	0	0.014925373	0	0.185950413	0.305785124	0	0.008264463	0	0.686404621	0.218045113	0.27443609	0	0.007518797	0	0.70189384	0.223404255	0.269503546	0	0.007092199	0	0.70189384	0.223404255	0.269503546	0	0.007092199	0	0.70189384	0.223404255	0.269503546	0	0.007092199	0	0.831397307
626115	valid	626000	115772	2014	St_Niklaus	2398	RHONE	Bach	Jungbach	3	223953	9856300	15.00	NA	3_high	3_high	10	yes	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	NA	1_no	1_no	1_no	2_medium	1_no	1_natural	0	0	0.357615894	0	0.013245033	0	0.005976096	0.193227092	0	0.003984064	0	0	0.008817427	0.066390041	0	0.001556017	0	0	0.008799172	0.066252588	0	0.001552795	0	0	0.008799172	0.066252588	0	0.001552795	0	0	0.008799172	0.066252588	0	0.001552795	0.527122195
626195	valid	626000	195100	2014	Eggiwil	798	RHEIN	Bach	NA	2	203598	1499360	1.80	NA	2_medium	2_medium	10	no	NA	15.00	2.00	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.280701754	0.184210526	0	0.035087719	0	0.270491803	0.196721311	0	0.032786885	0	0	0.253246753	0.220779221	0	0.025974026	0	0	0.253125	0.221875	0	0.025	0	0	0.253125	0.221875	0	0.025	0	0	0.253125	0.221875	0	0.025	0	1
626235	valid	626000	235634	2014	Wolfwil	430	RHEIN	Bach	Dorfbach	2	137907	3950944	2.20	NA	2_medium	1_no	0	no	NA	1.00	1.40	NA	NA	3_high	1_no	1_no	1_no	2_medium	2_medium	2_medium	1_no	1_no	2_medium	3_high_impacted	0.455555556	0.011111111	0	0.033333333	0	0.376106195	0.097345133	0	0.026548673	0	0	0.236775819	0.23929471	0	0.023929471	0	0	0.237288136	0.240920097	0	0.021791768	0	0	0.237288136	0.240920097	0	0.021791768	0	0	0.237288136	0.240920097	0	0.021791768	0	0
632179	valid	633000	179317	2014	Habkern	1357	RHEIN	Bach	Traubach	3	276995	6541644	2.70	NA	3_high	3_high	0	no	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.282894737	0.184210526	0.006578947	0	0	0.340229885	0.128735632	0.002298851	0.002298851	1	0	0.257053292	0.137931034	0.000783699	0.001567398	1	0	0.25546875	0.13671875	0.00078125	0.0015625	1	0	0.25546875	0.13671875	0.00078125	0.0015625	1	0	0.25546875	0.13671875	0.00078125	0.0015625	0.36399466
632219	zero	633000	219350	2014	Huttwil	630	RHEIN	Bach	NA	2	156530	2882373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282608696	0.173913043	0	0.043478261	0	0.331632653	0.142857143	0	0.020408163	0	0.595620703	0.312720848	0.16254417	0	0.022968198	0	0.278301645	0.318644068	0.157627119	0	0.022033898	0	0.278301645	0.318644068	0.157627119	0	0.022033898	0	0.278301645	0.318644068	0.157627119	0	0.022033898	0	0.159029986
638123	valid	638000	123082	2014	Visperterminen	2010	RHONE	Bach	Gebidumsee	2	213313	3833152	1.00	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_natural	0	0.212903226	0.2	0.012903226	0	0	0.22172949	0.215077605	0.00443459	0.00886918	0.258796017	0.024901704	0.266055046	0.142857143	0.011795544	0.005242464	0.235839476	0.024901704	0.266055046	0.144167759	0.011795544	0.005242464	0.235839476	0.024901704	0.266055046	0.144167759	0.011795544	0.005242464	0.235839476	0.024901704	0.266055046	0.144167759	0.011795544	0.005242464	0.020676183
638203	valid	638000	203272	2014	Trub	1014	RHEIN	Bach	NA	2	215343	5798847	0.65	NA	3_high	3_high	0	no	NA	15.00	15.00	NA	NA	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.192307692	0.256410256	0.051282051	0	0	0.126436782	0.260536398	0.103448276	0.005747126	0.003831418	0	0.085051546	0.31443299	0.091924399	0.003436426	0.004295533	0	0.084745763	0.31440678	0.092372881	0.003389831	0.004237288	0	0.084745763	0.31440678	0.092372881	0.003389831	0.004237288	0	0.084745763	0.31440678	0.092372881	0.003389831	0.004237288	0
644187	valid	644000	187035	2014	Fluehli	1078	RHEIN	Bach	NA	2	202841	235180	1.70	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	2_medium	3_high	1_no	3_high	2_medium	2_medium	2_medium	1_no	2_medium	1_no	1_natural	0.256198347	0.157024793	0	0.05785124	0.024793388	0.225352113	0.194835681	0.039906103	0.021126761	0.014084507	0.210125789	0.066300869	0.177640604	0.169410151	0.021033379	0.004115226	0.443360044	0.045475495	0.149792595	0.200030727	0.014748809	0.004455369	0.519200362	0.045475495	0.149792595	0.200030727	0.014748809	0.004455369	0.519200362	0.045475495	0.149792595	0.200030727	0.014748809	0.004455369	0.715905037
644267	zero	645000	267079	2014	Kaisten	289	RHEIN	Fluss	Rhein	9	49915	34039610115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136363636	0.181818182	0	0	0.181818182	0.147058824	0.132352941	0	0.117647059	0.088235294	0	0.146365422	0.262770138	0	0.069253438	0.019646365	0.585224607	0.224757236	0.222965966	0	0.042330536	0.008767795	0.73562263	0.201710734	0.162517932	0.033809637	0.05209209	0.022756172	0.370677517	0.153074686	0.152240701	0.068277143	0.037219811	0.021685152	0.40596021
650171	valid	651000	171425	2014	Meiringen	2063	RHEIN	Bach	NA	2	307088	2302006	0.90	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	2_medium	1_no	1_natural	0	0	0.488549618	0	0	0	0	0.387323944	0	0	1	0	0	0.287671233	0	0	1	0	0	0.287330317	0	0	1	0	0	0.287330317	0	0	1	0	0	0.287330317	0	0	0
650211	valid	650000	211488	2014	Werthenstein	588	RHEIN	Bach	Sulzigtobelbach	2	171653	2187637	2.00	NA	3_high	3_high	50	no	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	3_high	1_no	1_no	1_no	2_low_impacted	0.203703704	0.296296296	0	0	0	0.284482759	0.215517241	0	0	0	0.981460594	0.279279279	0.213963964	0	0.006756757	0	0.351227435	0.281512605	0.210084034	0	0.008403361	0	0.351227435	0.281512605	0.210084034	0	0.008403361	0	0.351227435	0.281512605	0.210084034	0	0.008403361	0	0.493434016
650251	valid	650000	251336	2014	Rohr	360	RHEIN	Fluss	Giessen	3	102186	2372048	5.20	NA	2_medium	2_medium	0	no	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.120689655	0.344827586	0	0	0	0.184615385	0.276923077	0	0.023076923	0	0.002203016	0.205020921	0.188284519	0	0.09623431	0.006276151	0.000565722	0.19844358	0.192607004	0	0.095330739	0.009727626	0.000565722	0.19844358	0.192607004	0	0.095330739	0.009727626	0.000565722	0.19844358	0.192607004	0	0.095330739	0.009727626	0.043535915
656155	zero	656000	155996	2014	Guttannen	2519	RHEIN	Bach_U	NA	2	333295	638388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108731	0	0	0	0	0	0.000715692	0	0	0	0	0	0.000715692	0	0	0	0	0	0.000715692	0.430700761
656195	valid	656553	195000	2014	Sarnen	1395	RHEIN	Bach	NA	3	190373	3326850	1.50	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	2_medium	1_no	1_natural	0	0.383333333	0.116666667	0	0	0	0.328804348	0.171195652	0	0	0.395899311	0.127218935	0.230769231	0.133136095	0.00887574	0	0.319402418	0.126822157	0.228862974	0.135568513	0.008746356	0	0.319402418	0.126822157	0.228862974	0.135568513	0.008746356	0	0.319402418	0.126822157	0.228862974	0.135568513	0.008746356	0	0.105089724
662139	valid	663000	139419	2014	Binn	2804	RHONE	Bach	NA	2	244070	5906093	1.00	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0	0	0.006493506	0	0	0.002785515	0	0.005571031	0.493944734	0	0.009319664	0.225535881	0	0.004659832	0.693965715	0	0.010175763	0.224791859	0	0.004625347	0.693965715	0	0.010175763	0.224791859	0	0.004625347	0.693965715	0	0.010175763	0.224791859	0	0.004625347	0.89399802
662179	valid	662000	179332	2014	Hasliberg	2177	RHEIN	Bach	NA	2	304003	1606466	1.20	NA	2_medium	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.474074074	0	0	0	0	0.466192171	0.003558719	0	1	0	0	0.469255663	0.003236246	0	0.98733791	0	0	0.46875	0.003125	0	0.98733791	0	0	0.46875	0.003125	0	0.98733791	0	0	0.46875	0.003125	0	0.050578631
662219	valid	663000	219551	2014	Rain	555	RHEIN	Bach	NA	2	156779	1532633	0.90	NA	2_medium	2_medium	0	no	NA	0.00	2.00	NA	NA	2_medium	1_no	2_medium	2_medium	2_medium	2_medium	2_medium	1_no	1_no	1_no	2_low_impacted	0.470588235	0.014705882	0	0.014705882	0	0.463855422	0.012048193	0	0.024096386	0	1	0.37987013	0.038961039	0	0.081168831	0	1	0.386792453	0.037735849	0	0.075471698	0	1	0.386792453	0.037735849	0	0.075471698	0	1	0.386792453	0.037735849	0	0.075471698	0	0
662259	valid	662640	260000	2014	Turgi	340	RHEIN	Fluss	Limmat	8	87419	2410085672	1.65	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.275	0.04375	0	0.13125	0.05	0.21221865	0.149517685	0	0.115755627	0.022508039	0.294866229	0.10078772	0.22136942	0	0.165623106	0.010502929	0.406970394	0.134227049	0.221449177	0	0.132614967	0.010096725	0.3745247	0.113633594	0.159192207	0.077010558	0.049291033	0.032180901	0.483257506	0.112651702	0.158348114	0.078110266	0.048872953	0.032026057	0.281748965
668163	valid	668629	164000	2014	Guttannen	1910	RHEIN	Bach	Diechterbach	3	317447	7012282	17.00	NA	3_high	3_high	0	yes	NA	5.00	5.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0	0	0	0.022727273	0	0	0	0	0.018181818	0	0	0	0	0	0.005830904	0	0	0	0	0	0.005797101	0	0	0	0	0	0.005797101	0	0	0	0	0	0.005797101	0.962750623
668203	valid	668900	203000	2014	Stansstad	436	RHEIN	Bach	Mülibach_(Stansstad)	2	170024	3577812	4.50	NA	2_medium	2_medium	0	no	NA	0.00	0.00	NA	NA	2_medium	2_medium	2_medium	1_no	2_medium	2_medium	3_high	2_medium	1_no	2_medium	3_high_impacted	0.225	0.175	0	0.1	0	0.18627451	0.205882353	0	0.107843137	0	0.558984213	0.174964438	0.216216216	0	0.076813656	0	0.450407373	0.177531207	0.21220527	0	0.079056865	0	0.450407373	0.177531207	0.21220527	0	0.079056865	0	0.450407373	0.177531207	0.21220527	0	0.079056865	0	0.366277081
674147	valid	674000	147608	2014	Bedretto	2279	TICINO	Bach	NA	2	131183	1689631	2.00	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.241935484	0.008064516	0	0	0	0.193650794	0.006349206	0	0.071201489	0	0	0.197530864	0.00617284	0.00308642	0.088756373	0	0	0.205128205	0.005698006	0.002849003	0.088756373	0	0	0.205128205	0.005698006	0.002849003	0.088756373	0	0	0.205128205	0.005698006	0.002849003	0.115419216
674267	zero	675000	267858	2014	Weiach	379	RHEIN	Bach_U	NA	3	91481	2820236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416666667	0	0	0.083333333	0	0.297297297	0.155405405	0	0.040540541	0	0.562978835	0.098566308	0.387096774	0	0.010752688	0	0.475334717	0.102076125	0.382352941	0	0.012110727	0	0.475334717	0.102076125	0.382352941	0	0.012110727	0	0.475334717	0.102076125	0.382352941	0	0.012110727	0	0.034952217
680131	valid	680744	131000	2014	Bosco_Gurin	1831	TICINO	Bach	NA	2	76849	2394088	7.00	NA	3_high	3_high	0	yes	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.137931034	0.206896552	0	0	0.006329114	0.094936709	0.196202532	0	0.006329114	0.038657233	0	0.02	0.1225	0	0.0025	0.01152396	0.002336449	0.044392523	0.11682243	0	0.002336449	0.01152396	0.002336449	0.044392523	0.11682243	0	0.002336449	0.01152396	0.002336449	0.044392523	0.11682243	0	0.002336449	0.089454776
680171	valid	680000	171231	2014	Goeschenen	2179	RHEIN	Bach	NA	2	236689	416949	4.00	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.013888889	0.027777778	0	0.006944444	0	0.015779093	0.061143984	0	0.013806706	0	0	0.003010915	0.017312759	0	0.00263455	0	0	0.003006389	0.017286734	0	0.00263059	0	0	0.003006389	0.017286734	0	0.00263059	0	0	0.003006389	0.017286734	0	0.00263059	0.268018386
680211	valid	680000	211492	2014	Arth	1561	RHEIN	Bach	NA	2	162283	3039321	0.70	NA	3_high	3_high	0	no	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.2	0.276190476	0	0	0	0.162162162	0.291291291	0.018018018	0.009009009	0	0	0.151815182	0.303630363	0.02310231	0.004950495	0	0	0.148450245	0.305057096	0.022838499	0.004893964	0	0	0.148450245	0.305057096	0.022838499	0.004893964	0	0	0.148450245	0.305057096	0.022838499	0.004893964	0.01273664
680251	valid	680275	252000	2014	Zuerich	497	RHEIN	Bach	NA	2	126048	2331567	1.50	NA	2_medium	2_medium	60.00	no	NA	15.00	15.00	NA	NA	2_medium	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.050847458	0.406779661	0	0.042372881	0	0.112804878	0.207317073	0	0.176829268	0	0.352412101	0.155844156	0.162337662	0	0.173160173	0	0.239336337	0.15483871	0.161290323	0	0.174193548	0	0.239336337	0.15483871	0.161290323	0	0.174193548	0	0.239336337	0.15483871	0.161290323	0	0.174193548	0	0
680291	valid	681000	291493	2014	Beggingen	528	RHEIN	Bach	Talmbach	2	103586	1101683	2.00	NA	3_high	3_high	0	no	NA	3.00	2.00	NA	NA	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.226190476	0.261904762	0	0.011904762	0	0.258064516	0.231182796	0	0.010752688	0	0.940132275	0.296460177	0.194690265	0	0.008849558	0	0.958237334	0.310606061	0.178030303	0	0.011363636	0	0.958237334	0.310606061	0.178030303	0	0.011363636	0	0.958237334	0.310606061	0.178030303	0	0.011363636	0	0.263236426
686115	zero	686261	116000	2014	Onsernone	1069	TICINO	Bach	Ri_della_Fontana_Grande	3	62635	1059031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.480769231	0	0	0.019230769	0	0.49122807	0	0	0.00877193	0	0	0.472222222	0	0	0.016666667	0	0	0.474747475	0	0	0.01010101	0	0	0.474747475	0	0	0.01010101	0	0	0.474747475	0	0	0.01010101	1
686155	valid	686249	156000	2014	Airolo	2006	TICINO	Bach	NA	2	118405	591579	3.00	NA	2_medium	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.11023622	0.023622047	0.015748031	0	0.015533981	0.137864078	0.023300971	0.033009709	0	0	0.012510785	0.172131148	0.006902502	0.032786885	0	0	0.011677696	0.155702608	0.006228104	0.029583496	0	0	0.011677696	0.155702608	0.006228104	0.029583496	0	0	0.011677696	0.155702608	0.006228104	0.029583496	0.925301757
692139	valid	692737	140000	2014	Lavizzara	795	TICINO	Bach	Fiume_Peccia	5	78282	47683726	8.20	NA	2_medium	2_medium	0	no	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	2_medium	1_no	NA	NA	NA	NA	2_low_impacted	0.009259259	0.444444444	0	0.009259259	0.018518519	0.003058104	0.452599388	0.006116208	0.009174312	0.012232416	0	0.006361634	0.222657206	0.060680206	0.009053095	0.013212625	0.02572341	0.002967698	0.120990754	0.101130008	0.004679831	0.009930373	0.025919373	0.002925951	0.119288769	0.099707405	0.004614	0.009790682	0.025566865	0.002925951	0.119288769	0.099707405	0.004614	0.009790682	0.698089652
692179	valid	692000	179421	2014	Gurtnellen	815	RHEIN	Bach	Intschialpbach	3	214056	8346879	1.50	NA	3_high	3_high	0	yes	NA	16.00	4.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.076923077	0.333333333	0	0	0.076923077	0.026086957	0.356521739	0.052173913	0	0.043478261	0	0.002027027	0.10472973	0.106081081	0	0.005405405	0.016252106	0.001905972	0.099110546	0.100381194	0	0.005082592	0.01550892	0.001905972	0.099110546	0.100381194	0	0.005082592	0.01550892	0.001905972	0.099110546	0.100381194	0	0.005082592	0.973510751
692219	valid	692000	219540	2014	Oberaegeri	970	RHEIN	Bach	Bietenbergrusen	2	164054	972326	1.30	NA	3_high	3_high	0	no	NA	15.00	15.00	NA	NA	1_no	1_no	2_medium	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0.360655738	0.098360656	0	0.040983607	0	0.380952381	0.083333333	0	0.035714286	0	0.253767781	0.37244898	0.081632653	0	0.045918367	0	0.253767781	0.380952381	0.083333333	0	0.035714286	0	0.253767781	0.380952381	0.083333333	0	0.035714286	0	0.253767781	0.380952381	0.083333333	0	0.035714286	0	0.083626865
692259	valid	692914	260000	2014	Winterthur	532	RHEIN	Bach	NA	2	116489	1951983	1.30	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.1	0.375	0	0.016666667	0	0.190322581	0.283870968	0	0.022580645	0	0.354875171	0.251928021	0.208226221	0	0.035989717	0	0.329868232	0.249363868	0.20610687	0	0.040712468	0	0.329868232	0.249363868	0.20610687	0	0.040712468	0	0.329868232	0.249363868	0.20610687	0	0.040712468	0	0.210725357
698123	zero	698804	124000	2014	Maggia	614	TICINO	Bach	Riale_Salto	4	55945	18956155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.388535032	0.006369427	0	0.025477707	0	0.386054422	0.006802721	0	0.010204082	0	0.001145475	0.330469645	0.019473081	0.002863688	0.01002291	0	0.00197796	0.328058774	0.019214467	0.004803617	0.009889799	0	0.00197796	0.328058774	0.019214467	0.004803617	0.009889799	0	0.00197796	0.328058774	0.019214467	0.004803617	0.009889799	1
698203	valid	698181	204000	2014	Muotathal	590	RHEIN	Fluss	Muota	5	197752	178716486	8.00	NA	3_high	3_high	0	yes	NA	7.00	16.00	NA	NA	1_no	2_medium	1_no	2_medium	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.31875	0.11875	0	0.0375	0.025	0.198165138	0.240366972	0.005504587	0.020183486	0.018348624	0.492136806	0.098547556	0.178978604	0.115414649	0.01608621	0.007184132	0.788649535	0.043261401	0.152585505	0.17355456	0.007278094	0.005445847	0.835455774	0.025923063	0.096943932	0.174713122	0.004875438	0.004905167	0.85783724	0.025923063	0.096943932	0.174713122	0.004875438	0.004905167	0.313262593
698283	valid	698000	283094	2014	Diessenhofen	396	RHEIN	Fluss	Rhein	8	133024	11785659841	16.60	NA	2_medium	1_no	0	no	NA	0.00	0.00	NA	NA	2_medium	2_medium	1_no	2_medium	2_medium	2_medium	1_no	1_no	2_medium	1_no	3_high_impacted	0.142857143	0.05952381	0	0.297619048	0	0.230538922	0.026946108	0	0.230538922	0.008982036	0	0.28125	0.155456853	0	0.050126904	0.01126269	0.089679652	0.270349248	0.162982514	0	0.054767403	0.009285007	0.113352608	0.166930943	0.116806557	0.052545156	0.048795958	0.065632113	0.415227018	0.073410745	0.134989415	0.118908355	0.021079428	0.022430364	0.392082979
704107	valid	704000	107023	2014	Caviano	668	TICINO	Bach	Torrente_di_S._Abbondio	3	32729	1925022	3.00	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.444736842	0.010526316	0	0	0	0	0.437823834	0.018134715	0	0	0	0	0.437823834	0.018134715	0	0	0	0	0.437823834	0.018134715	0	0	1
704147	valid	704000	147909	2014	Faido	932	TICINO	Bach	NA	2	95907	575813	2.50	NA	3_high	3_high	0	yes	NA	16.00	16.00	NA	NA	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_natural	0.033333333	0.466666667	0	0	0	0.045454545	0.445454545	0	0.009090909	0	0	0.00862069	0.49137931	0	0	0	0	0.007352941	0.477941176	0	0.007352941	0	0	0.007352941	0.477941176	0	0.007352941	0	0	0.007352941	0.477941176	0	0.007352941	0	0.257099653
704227	zero	704000	227665	2014	Altendorf	440	RHEIN	Bach_U	NA	2	152226	1622760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.376623377	0.032467532	0	0.090909091	0	0.376175549	0.031347962	0	0.090909091	0	0.452179116	0.370716511	0.034267913	0	0.093457944	0	0.423474793	0.379710145	0.028985507	0	0.086956522	0	0.423474793	0.379710145	0.028985507	0	0.086956522	0	0.423474793	0.379710145	0.028985507	0	0.086956522	0	0.382074703
704267	valid	704009	268000	2014	Ellikon_an_der_Thur	405	RHEIN	Bach	NA	2	134105	5169252	2.30	NA	2_medium	2_medium	20	no	NA	16.00	10.00	NA	NA	3_high	1_no	1_no	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	2_low_impacted	0.455223881	0.02238806	0	0.02238806	0	0.396774194	0.048387097	0	0.05483871	0	0	0.350096712	0.073500967	0	0.074468085	0.000967118	0.069554923	0.349328215	0.074856046	0	0.073896353	0.000959693	0.069554923	0.349328215	0.074856046	0	0.073896353	0.000959693	0.069554923	0.349328215	0.074856046	0	0.073896353	0.000959693	0.363465764
710131	zero	710000	131792	2014	Personico	1439	TICINO	Bach	Riale_di_Val_Gagnone	2	86046	3200203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.342105263	0.019736842	0	0.032894737	0	0.254385965	0.032894737	0	0.01754386	0.023094608	0	0.204506066	0.036395147	0	0.017331023	0.017743386	0	0.205733558	0.037099494	0	0.016863406	0.017743386	0	0.205733558	0.037099494	0	0.016863406	0.017743386	0	0.205733558	0.037099494	0	0.016863406	0.108001643
710171	valid	711000	171298	2014	Medel	1919	RHEIN	Bach	Aua_dalla_Val_Masauna	3	361234	2663430	2.00	NA	3_high	3_high	0	yes	NA	16.00	5.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.108333333	0.333333333	0	0.008333333	0	0.153846154	0.277472527	0	0.002747253	0.543010239	0	0.154618474	0.273092369	0	0.004016064	0.490093481	0	0.151394422	0.270916335	0	0.003984064	0.490093481	0	0.151394422	0.270916335	0	0.003984064	0.490093481	0	0.151394422	0.270916335	0	0.003984064	0.113331833
710211	valid	710614	212000	2014	Innerthal	1337	RHEIN	Bach	Aberenbach	2	174506	2092571	1.80	NA	3_high	3_high	0	no	NA	15.00	15.00	NA	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.102362205	0.149606299	0	0.007874016	0	0.056537102	0.183745583	0	0.007067138	0.818293024	0	0.044568245	0.189415042	0	0.005571031	0.825035743	0	0.041884817	0.191099476	0	0.005235602	0.825035743	0	0.041884817	0.191099476	0	0.005235602	0.825035743	0	0.041884817	0.191099476	0	0.005235602	0.216477018
