FID,FID_1,locality,xkoord,ykoord,OBJECTID_1,OBJECTID,EZGNR,TEILEZGNR,GWLNR,MEASURE,GEWISSNR,CH,SEE,H1,H2,KANAL,FLUSSGB,RELEASE,MUTATION,HIERARCHIE,INTERNS,POLY_ID,tezgnr40,tezgnr150,tezgnr1000,Shape_Leng,Shape_Le_1,Shape_Area
94,488,"638,123","638,000","123,082","3,452","3,452","122,446","22,446",CH0041780000,"1,791","4,178",1,0,"42,011.000000000000000","42,012.000000000000000",0,50,"2,012","2,010",481523,1.000000000000000,"22,286","108,878","120,488","130,258","9,431.320694649999500","9,431.320694649999500","3,833,151.696469999800000"
95,363,"602,123","602,000","123,247","3,495","3,495","132,963","32,963",CH6630110000,0,"663,011",1,0,"41,020.000000000000000","41,021.000000000000000",1,50,"2,012","2,010",471424,1.000000000000000,"37,465","105,412","120,987","130,559","8,548.166297539999500","8,548.166297539999500","1,621,666.300280000100000"
96,118,"500,123","500,000","123,213","3,503","3,503","183,585","83,585",CH0038620000,0,"3,862",1,0,"37,684.000000000000000","37,687.000000000000000",0,50,"2,012","2,012",4131421,1.000000000000000,"1,799","103,166","120,777","130,118","6,724.638292550000200","6,654.526335169999600","1,750,841.921420000000000"
97,253,"626,123","626,439","124,000","3,521","3,521","174,481","74,481",CH0041610000,"3,734","4,161",1,0,"41,865.000000000000000","41,874.000000000000000",0,50,"2,012","2,010",479245,1.000000000000000,"43,701","102,834","120,651","130,078","12,124.126164100000000","12,124.126164100000000","5,745,285.957550000400000"
98,473,"608,123","608,492","124,000","3,561","3,561","125,595","25,595",CH0001670000,0,167,1,0,"41,114.000000000000000","41,357.000000000000000",0,50,"2,012","2,010",47211,1.000000000000000,"13,739","108,938","120,458","130,078","9,012.932411249999900","9,012.932411249999900","3,164,798.941800000100000"
99,263,"644,115","644,000","115,817","3,629","3,629","178,070","78,070",CH0042470000,870,"4,247",1,0,"2,655.000000000000000","2,656.000000000000000",0,60,"2,012","2,010",63283,1.000000000000000,"92,892","108,788","120,261","130,785","14,113.990290300000000","14,113.990290300000000","8,723,662.672070000300000"
100,343,"560,115","560,260","116,000","3,680","3,680","183,721","83,721",CH0039410000,0,"3,941",1,0,"38,966.000000000000000","38,973.000000000000000",0,50,"2,012","2,010",4174521,1.000000000000000,"89,536","100,089","120,217","130,909","10,028.809447500000000","10,028.809447500000000","3,886,137.252069999900000"
101,221,"554,115","555,000","115,281","3,682","3,682","157,436","57,436",CH0039430000,0,"3,943",1,0,"38,978.000000000000000","38,983.000000000000000",0,50,"2,012","2,010",4174541,1.000000000000000,"3,762","100,089","120,217","130,909","11,655.634220600001000","11,655.634220600001000","3,913,046.888960000100000"
102,483,"626,115","626,000","115,772","3,710","3,710","187,869","87,869",CH0041830000,"1,308","4,183",1,0,"42,308.000000000000000","42,313.000000000000000",0,50,"2,012","2,010",483183,1.000000000000000,"79,040","107,356","120,596","130,258","14,425.303277200001000","14,425.303277200001000","6,667,812.344910000500000"
103,387,"650,115","650,000","115,100","3,727","3,727","117,431","17,431",CH0007930000,"4,199",793,1,0,"2,591.000000000000000","2,710.000000000000000",0,60,"2,012","2,010",63253,1.000000000000000,"10,591","104,765","120,261","130,785","9,414.004320129999500","9,414.004320129999500","4,048,589.771679999800000"
104,373,"620,115","620,000","115,935","3,744","3,744","164,299","64,299",CH0001960000,"13,267",196,1,0,"41,597.000000000000000","41,626.000000000000000",0,50,"2,012","2,010",474931,1.000000000000000,"88,305","108,332","120,020","130,078","10,202.275761299999000","10,202.275761299999000","3,161,032.467139999800000"
105,3,"569,110","569,016","110,347","3,915","3,915","131,631","31,631",CH0001830000,0,183,1,0,"39,195.000000000000000","39,236.000000000000000",1,50,"2,012","2,010",41781,1.000000000000000,"83,856","108,820","120,950","130,909","12,537.236563300001000","12,537.236563300001000","2,381,513.735390000000000"
106,228,"572,107","572,000","107,726","3,934","3,934","172,262","72,262",CH0037190000,"2,291","3,719",1,0,"39,371.000000000000000","39,416.000000000000000",1,50,"2,012","2,010",4213,1.000000000000000,"55,077","107,465","120,357","130,559","5,358.844461239999900","5,358.844461239999900","1,019,412.186930000000000"
