#BDM_EPT_DATA_VERSION_20150828														
#gives_all_records_of_macroinvertebrates_from_2009-2014														
sort_nr	year	locality	xkoord	ykoord	drainage	species	genus	family	order	class	IBCH_EPT	nr_ind		
141	2010	776211	776000	211195	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
116	2010	782155	782974	155000	INN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
77	2010	794163	794000	163314	INN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	10		
51	2010	806131	806000	131059	ADDA	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
29	2010	818179	819000	179956	INN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
375	2010	746171	747000	171678	RHEIN	Nemurella_pictetii	Nemurella	Nemouridae	Plecoptera	Insecta	EPT	1		
7	2010	824203	824033	204000	INN	Protonemura_auberti_Komplex	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1950	2010	590107	590000	107645	RHONE	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1541	2010	632155	632000	155855	RHEIN	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1250	2010	656131	656366	132000	RHONE	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
584	2010	722155	722814	155000	RHEIN	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	7		
211	2010	770147	770878	148000	RHEIN	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
10008	2010	788179	788000	179433	RHEIN	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	9		
6	2010	824203	824033	204000	INN	Protonemura_brevistyla	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	7		
2023	2010	578179	579000	179644	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
1722	2010	614203	615000	203459	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1682	2010	614243	614000	243915	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1589	2010	626211	626000	211994	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1432	2010	638219	639000	219094	RHEIN	Protonemura_intricata	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	5		
2175	2010	560147	560578	148000	RHONE	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1949	2010	590107	590000	107645	RHONE	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	6		
1897	2010	596171	596344	172000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1862	2010	602155	602772	156000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	9		
1848	2010	608099	608906	100000	RHONE	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1633	2010	626131	626000	131523	RHONE	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1540	2010	632155	632000	155855	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	3		
1398	2010	644163	644000	163552	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1249	2010	656131	656366	132000	RHONE	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
1226	2010	656171	656000	171980	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
1164	2010	668179	668000	179480	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1033	2010	686171	686000	171624	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	5		
987	2010	692115	692428	116000	TICINO	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	10		
966	2010	692155	692000	155008	TICINO	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	3		
929	2010	692195	692912	196000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
837	2010	704163	705000	163504	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
792	2010	710107	710000	107343	TICINO	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	5		
664	2010	716171	716309	172000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
569	2010	722195	722000	195042	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
535	2010	722235	722000	235476	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
445	2010	734243	734701	244000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
285	2010	752155	753000	155317	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
167	2010	776171	776492	171000	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
10009	2010	788179	788000	179433	RHEIN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
76	2010	794163	794000	163314	INN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	7		
50	2010	806131	806000	131059	ADDA	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
5	2010	824203	824033	204000	INN	Protonemura_lateralis	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	3		
2257	2010	548219	548785	219000	RHONE	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
2040	2010	578139	578000	139423	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
1896	2010	596171	596344	172000	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1861	2010	602155	602772	156000	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1225	2010	656171	656000	171980	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
682	2010	716131	716000	131574	TICINO	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
663	2010	716171	716309	172000	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
338	2010	746211	746534	212000	RHEIN	Protonemura_nimborum	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
534	2010	722235	722000	235476	RHEIN	Protonemura_praecox	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	1		
2317	2010	542155	542000	155385	RHONE	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
2240	2010	554163	554000	163560	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
2206	2010	560147	560578	148000	RHONE	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
2149	2010	566131	566591	131000	RHONE	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
2121	2010	566171	566355	172000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
2084	2010	572155	572423	155000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
2061	2010	578139	578000	139423	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
2015	2010	584123	584757	124000	RHONE	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	5		
1944	2010	590147	591000	147114	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1845	2010	608179	608000	179438	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1673	2010	620187	620308	188000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1537	2010	632195	632013	196000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1477	2010	638179	638000	179712	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
1391	2010	644203	644000	203736	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1328	2010	650107	650000	107926	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	10		
1310	2010	650187	650000	187493	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1199	2010	662195	662000	195645	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1160	2010	668259	668648	260000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1127	2010	674203	674000	203206	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1099	2010	674243	674435	244000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	3		
1063	2010	680147	680000	147555	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
1052	2010	686171	686000	171624	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
979	2010	692155	692000	155008	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	5		
921	2010	692235	692000	235820	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
788	2010	710147	711000	147400	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	7		
769	2010	710227	710220	228000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
708	2010	716131	716000	131574	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
655	2010	716251	716000	251031	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
624	2010	722115	723000	115794	TICINO	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	7		
565	2010	722235	722000	235476	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
521	2010	728179	729000	179796	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
499	2010	728219	728000	219416	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
393	2010	746171	747000	171678	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
371	2010	746211	746534	212000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
328	2010	746251	746000	251546	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
284	2010	758139	758000	139655	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	101		
269	2010	758259	758284	260000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
245	2010	764163	764000	163171	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	2		
230	2010	770147	770878	148000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	3		
202	2010	770187	770176	188000	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	4		
157	2010	776211	776000	211195	RHEIN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
134	2010	782155	782974	155000	INN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
42	2010	818179	819000	179956	INN	Protonemura_sp	Protonemura	Nemouridae	Plecoptera	Insecta	EPT	11		
4271	2011	584139	584000	139678	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	101		
4304	2011	590243	590000	243099	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	3		
4338	2011	596147	596000	147838	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	2		
4384	2011	602251	602799	252000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5539	2011	620203	620000	203936	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
4450	2011	620243	620000	243337	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
4568	2011	638195	638000	195540	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	5		
4654	2011	650203	650683	204000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	6		
4701	2011	656187	656000	187001	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	2		
4010	2011	686211	686000	211223	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	4		
4844	2011	698115	699000	115092	TICINO	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	3		
4050	2011	698219	698412	220000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	1		
4979	2011	716107	716000	107256	TICINO	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5053	2011	722211	722044	212000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5080	2011	722251	722790	252000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5167	2011	728235	728000	235235	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
#5166	2011	728235	728000	235235	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5184	2011	734179	734000	179894	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	11		
5557	2011	734219	735000	219515	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	1		
5257	2011	740243	740973	244000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	2		
5273	2011	746227	746693	228000	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	1		
5336	2011	758195	759000	195385	RHEIN	Amphinemura_sulcicollis_Komplex	Amphinemura	Nemouridae	Plecoptera	Insecta	EPT	2		
4170	2011	542171	542000	171115	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4188	2011	548155	548000	155964	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4283	2011	590163	591000	163180	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5523	2011	590203	590000	203996	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4303	2011	590243	590000	243099	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	6		
#4301	2011	590243	590000	243099	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4346	2011	596187	596972	188000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	101		
4362	2011	602131	602200	132000	RHONE	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5529	2011	602171	602561	172000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4380	2011	602251	602799	252000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4433	2011	614259	614258	260000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	101		
5535	2011	620123	621000	123794	RHONE	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4454	2011	620243	620000	243337	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4483	2011	626187	626000	187062	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	6		
#4482	2011	626187	626000	187062	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4491	2011	626227	626380	228000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4504	2011	626267	626796	267000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4514	2011	632211	632000	211770	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4535	2011	632251	632000	251771	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	101		
#4536	2011	632251	632000	251771	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4564	2011	638195	638000	195540	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4625	2011	644219	644000	219638	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4650	2011	650203	650683	204000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	10		
4674	2011	650243	650000	243503	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	10		
4721	2011	662251	662109	252000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4773	2011	674219	674471	220000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4791	2011	680123	680000	123425	TICINO	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4810	2011	680243	681000	243869	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5541	2011	680283	680000	284000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4019	2011	686211	686000	211223	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
5544	2011	686267	686000	267318	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4830	2011	692131	692000	131036	TICINO	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5550	2011	692211	692000	211204	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4047	2011	698219	698412	220000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4890	2011	698235	699000	235462	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4933	2011	704259	704639	260000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4117	2011	710123	710946	124000	TICINO	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4963	2011	710243	710000	243657	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5008	2011	716267	716000	267537	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5057	2011	722211	722044	212000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5083	2011	722251	722790	252000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5103	2011	728115	728094	115000	TICINO	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5136	2011	728195	728654	196000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5161	2011	728235	728000	235235	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5183	2011	734179	734000	179894	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	6		
5204	2011	734259	734000	259392	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5226	2011	740203	740083	204000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5254	2011	740243	740973	244000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5280	2011	746227	746693	228000	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5318	2011	752251	752000	251952	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5339	2011	758195	759000	195385	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	7		
5357	2011	776187	776000	187692	RHEIN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5410	2011	812171	812000	171836	INN	Nemoura_Komplex	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4205	2011	572131	572310	132000	RHONE	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	5		
4268	2011	584139	584000	139678	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
4334	2011	596147	596000	147838	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	6		
5527	2011	602171	602561	172000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	9		
4648	2011	650203	650683	204000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4018	2011	686211	686000	211223	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4828	2011	692131	692000	131036	TICINO	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
5549	2011	692211	692000	211204	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
4046	2011	698219	698412	220000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4916	2011	704219	704219	220000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4961	2011	710243	710000	243657	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5032	2011	722131	722000	131993	TICINO	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5101	2011	728115	728094	115000	TICINO	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5159	2011	728235	728000	235235	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5253	2011	740243	740973	244000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5278	2011	746227	746693	228000	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5317	2011	752251	752000	251952	RHEIN	Nemoura_minima	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4206	2011	572131	572310	132000	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4243	2011	584099	584000	99020	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4269	2011	584139	584000	139678	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4316	2011	596107	596438	108000	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4335	2011	596147	596000	147838	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4361	2011	602131	602200	132000	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5528	2011	602171	602561	172000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5534	2011	620123	621000	123794	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4468	2011	626107	627000	107285	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4610	2011	644179	644551	179000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4649	2011	650203	650683	204000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4682	2011	656147	657000	147770	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4733	2011	668155	668000	155516	RHONE	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
4790	2011	680123	680000	123425	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4829	2011	692131	692000	131036	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4867	2011	698155	698000	155756	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
4962	2011	710243	710000	243657	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	1		
4984	2011	716107	716000	107256	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	7		
5033	2011	722131	722000	131993	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	4		
5102	2011	728115	728094	115000	TICINO	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5123	2011	728155	728268	155000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	2		
5135	2011	728195	728654	196000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	7		
5160	2011	728235	728000	235235	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
5182	2011	734179	734000	179894	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
5225	2011	740203	740083	204000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	3		
5279	2011	746227	746693	228000	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	5		
5356	2011	776187	776000	187692	RHEIN	Nemoura_mortoni	Nemoura	Nemouridae	Plecoptera	Insecta	EPT	11		
